page,rows,elapsed_ms
1494,1000,491.188
1495,1000,487.914
1496,1000,487.331
1497,1000,461.038
1498,1000,487.797
1499,1000,469.661
1500,1000,474.178
1501,1000,490.054
1502,1000,483.421
1503,1000,460.989
1504,1000,485.640
1505,1000,494.214
1506,1000,487.542
1507,1000,470.781
1508,1000,462.756
1509,1000,496.482
1510,1000,481.658
1511,1000,486.136
1512,1000,484.034
1513,1000,463.319
1514,1000,462.771
1515,1000,476.259
1516,1000,494.659
1517,1000,493.465
1518,1000,492.067
1519,1000,463.637
1520,1000,470.793
1521,1000,488.041
1522,1000,461.094
1523,1000,481.974
1524,1000,484.703
1525,1000,499.388
1526,1000,497.107
1527,1000,507.960
1528,1000,497.806
1529,1000,495.044
1530,1000,484.010
1531,1000,484.423
1532,1000,496.941
1533,1000,499.139
1534,1000,503.137
1535,1000,500.044
1536,1000,495.516
1537,1000,493.031
1538,1000,475.661
1539,1000,531.730
1540,1000,502.649
1541,1000,501.855
1542,1000,497.923
1543,1000,497.859
1544,1000,483.351
1545,1000,487.865
1546,1000,501.415
1547,1000,487.249
1548,1000,502.548
1549,1000,512.747
1550,1000,503.972
1551,1000,500.571
1552,1000,507.108
1553,1000,479.745
1554,1000,499.408
1555,1000,496.930
1556,1000,517.244
1557,1000,515.117
1558,1000,495.415
1559,1000,500.315
1560,1000,522.943
1561,1000,482.189
1562,1000,510.179
1563,1000,512.272
1564,1000,505.707
1565,1000,513.070
1566,1000,523.634
1567,1000,518.410
1568,1000,514.202
1569,1000,511.868
1570,1000,518.911
1571,1000,507.546
1572,1000,519.212
1573,1000,525.996
1574,1000,508.876
1575,1000,523.949
1576,1000,506.968
1577,1000,488.103
1578,1000,496.134
1579,1000,501.797
1580,1000,519.703
1581,1000,516.274
1582,1000,527.859
1583,1000,492.661
1584,1000,509.704
1585,1000,510.846
1586,1000,504.961
1587,1000,520.782
1588,1000,515.757
1589,1000,512.828
1590,1000,526.474
1591,1000,509.195
1592,1000,522.509
1593,1000,532.914
1594,1000,541.185
1595,1000,537.748
1596,1000,527.725
1597,1000,545.956
1598,1000,530.699
1599,1000,541.552
1600,1000,532.626
1601,1000,541.884
1602,1000,528.486
1603,1000,549.173
1604,1000,541.025
1605,1000,516.158
1606,1000,526.154
1607,1000,544.617
1608,1000,529.142
1609,1000,543.330
1610,1000,542.131
1611,1000,554.567
1612,1000,532.633
1613,1000,530.428
1614,1000,529.409
1615,1000,538.458
1616,1000,541.121
1617,1000,549.590
1618,1000,537.044
1619,1000,529.473
1620,1000,544.498
1621,1000,537.734
1622,1000,530.692
1623,1000,544.499
1624,1000,518.949
1625,1000,535.985
1626,1000,535.963
1627,1000,539.585
1628,1000,539.847
1629,1000,525.206
1630,1000,523.472
1631,1000,536.061
1632,1000,537.386
1633,1000,519.764
1634,1000,549.510
1635,1000,547.834
1636,1000,541.591
1637,1000,517.194
1638,1000,530.413
1639,1000,543.701
1640,1000,527.000
1641,1000,534.135
1642,1000,536.699
1643,1000,545.833
1644,1000,528.769
1645,1000,539.977
1646,1000,533.886
1647,1000,509.044
1648,1000,539.814
1649,1000,551.719
1650,1000,527.506
1651,1000,537.382
1652,1000,540.307
1653,1000,543.377
1654,1000,540.668
1655,1000,535.137
1656,1000,564.041
1657,1000,562.254
1658,1000,575.385
1659,1000,593.652
1660,1000,589.770
1661,1000,606.589
1662,1000,657.699
1663,1000,596.233
1664,1000,573.582
1665,1000,602.584
1666,1000,585.902
1667,1000,583.096
1668,1000,595.492
1669,1000,538.457
1670,1000,567.783
1671,1000,543.673
1672,1000,565.532
1673,1000,581.135
1674,1000,592.494
1675,1000,613.384
1676,1000,615.852
1677,1000,592.205
1678,1000,574.298
1679,1000,589.727
1680,1000,811.791
1681,1000,575.447
1682,1000,590.684
1683,1000,566.832
1684,1000,605.558
1685,1000,635.877
1686,1000,562.252
1687,1000,573.308
1688,1000,589.213
1689,1000,569.292
1690,1000,611.475
1691,1000,626.212
1692,1000,571.933
1693,1000,581.912
1694,1000,565.112
1695,1000,568.813
1696,1000,569.624
1697,1000,585.143
1698,1000,579.623
1699,1000,594.372
1700,1000,591.055
1701,1000,602.593
1702,1000,653.175
1703,1000,639.993
1704,1000,636.491
1705,1000,698.776
1706,1000,573.199
1707,1000,577.190
1708,1000,584.476
1709,1000,592.382
1710,1000,557.047
1711,1000,591.745
1712,1000,571.025
1713,1000,537.077
1714,1000,585.624
1715,1000,562.568
1716,1000,574.845
1717,1000,585.393
1718,1000,568.175
1719,1000,583.745
1720,1000,587.049
1721,1000,596.765
1722,1000,593.105
1723,1000,619.793
1724,1000,602.585
1725,1000,594.585
1726,1000,604.716
1727,1000,580.650
1728,1000,597.940
1729,1000,619.154
1730,1000,595.938
1731,1000,609.159
1732,1000,602.059
1733,1000,640.235
1734,1000,661.309
1735,1000,660.387
1736,1000,652.522
1737,1000,649.039
1738,1000,737.615
1739,1000,730.972
1740,1000,686.444
1741,1000,657.405
1742,1000,647.406
1743,1000,713.460
1744,1000,607.702
1745,1000,612.309
1746,1000,622.009
1747,1000,640.331
1748,1000,639.088
1749,1000,644.549
1750,1000,683.282
1751,1000,686.484
1752,1000,652.648
1753,1000,647.161
1754,1000,891.784
1755,1000,684.794
1756,1000,681.567
1757,1000,659.061
1758,1000,644.192
1759,1000,762.925
1760,1000,707.108
1761,1000,630.703
1762,1000,628.633
1763,1000,617.899
1764,1000,655.271
1765,1000,688.832
1766,1000,645.433
1767,1000,637.760
1768,1000,647.408
1769,1000,626.309
1770,1000,631.030
1771,1000,612.930
1772,1000,614.797
1773,1000,622.583
1774,1000,634.297
1775,1000,700.613
1776,1000,659.139
1777,1000,702.203
1778,1000,737.076
1779,1000,605.620
1780,1000,615.887
1781,1000,605.328
1782,1000,608.036
1783,1000,586.083
1784,1000,617.757
1785,1000,601.691
1786,1000,620.399
1787,1000,611.445
1788,1000,628.612
1789,1000,599.649
1790,1000,611.344
1791,1000,618.977
1792,1000,588.173
1793,1000,602.732
1794,1000,576.937
1795,1000,579.556
1796,1000,551.404
1797,1000,540.136
1798,1000,635.730
1799,1000,681.364
1800,1000,645.824
1801,1000,617.754
1802,1000,655.597
1803,1000,643.053
1804,1000,640.155
1805,1000,641.078
1806,1000,658.067
1807,1000,653.365
1808,1000,616.212
1809,1000,644.094
1810,1000,656.732
1811,1000,662.508
1812,1000,654.160
1813,1000,651.943
1814,1000,661.355
1815,1000,602.676
1816,1000,652.794
1817,1000,629.204
1818,1000,650.036
1819,1000,670.683
1820,1000,626.102
1821,1000,674.380
1822,1000,635.291
1823,1000,647.000
1824,1000,663.700
1825,1000,667.901
1826,1000,655.400
1827,1000,672.813
1828,1000,679.843
1829,1000,672.200
1830,1000,662.790
1831,1000,678.595
1832,1000,646.767
1833,1000,676.660
1834,1000,665.641
1835,1000,603.305
1836,1000,665.133
1837,1000,633.478
1838,1000,646.120
1839,1000,672.157
1840,1000,671.403
1841,1000,679.056
1842,1000,655.590
1843,1000,631.618
1844,1000,657.371
1845,1000,661.223
1846,1000,664.932
1847,1000,672.960
1848,1000,637.210
1849,1000,673.493
1850,1000,618.584
1851,1000,655.930
1852,1000,627.402
1853,1000,682.939
1854,1000,661.322
1855,1000,685.464
1856,1000,668.842
1857,1000,663.261
1858,1000,668.740
1859,1000,658.859
1860,1000,671.999
1861,1000,664.132
1862,1000,660.252
1863,1000,690.912
1864,1000,657.127
1865,1000,675.399
1866,1000,669.455
1867,1000,673.037
1868,1000,656.772
1869,1000,687.534
1870,1000,698.666
1871,1000,675.234
1872,1000,691.677
1873,1000,671.937
1874,1000,676.286
1875,1000,671.332
1876,1000,666.275
1877,1000,678.494
1878,1000,662.326
1879,1000,680.296
1880,1000,660.297
1881,1000,669.402
1882,1000,661.584
1883,1000,657.667
1884,1000,685.154
1885,1000,674.120
1886,1000,638.497
1887,1000,673.935
1888,1000,642.391
1889,1000,675.386
1890,1000,666.461
1891,1000,667.811
1892,1000,631.331
1893,1000,674.424
1894,1000,649.722
1895,1000,619.613
1896,1000,663.088
1897,1000,656.996
1898,1000,671.789
1899,1000,676.420
1900,1000,675.696
1901,1000,687.021
1902,1000,638.624
1903,1000,668.609
1904,1000,685.310
1905,1000,685.440
1906,1000,690.170
1907,1000,688.248
1908,1000,691.159
1909,1000,690.011
1910,1000,702.142
1911,1000,694.513
1912,1000,697.414
1913,1000,684.987
1914,1000,682.242
1915,1000,697.366
1916,1000,673.689
1917,1000,698.952
1918,1000,700.862
1919,1000,699.697
1920,1000,688.014
1921,1000,703.966
1922,1000,663.484
1923,1000,660.104
1924,1000,663.122
1925,1000,681.836
1926,1000,696.621
1927,1000,674.583
1928,1000,662.135
1929,1000,684.231
1930,1000,653.004
1931,1000,652.533
1932,1000,683.664
1933,1000,641.610
1934,1000,644.370
1935,1000,650.954
1936,1000,685.417
1937,1000,650.085
1938,1000,627.352
1939,1000,681.859
1940,1000,722.591
1941,1000,700.543
1942,1000,686.926
1943,1000,712.969
1944,1000,712.613
1945,1000,685.671
1946,1000,700.705
1947,1000,672.364
1948,1000,669.472
1949,1000,632.758
1950,1000,738.467
1951,1000,694.503
1952,1000,723.334
1953,1000,720.046
1954,1000,734.854
1955,1000,682.495
1956,1000,723.300
1957,1000,719.312
1958,1000,706.001
1959,1000,713.971
1960,1000,701.675
1961,1000,663.332
1962,1000,721.884
1963,1000,723.148
1964,1000,705.175
1965,1000,722.223
1966,1000,723.419
1967,1000,717.860
1968,1000,747.728
1969,1000,711.777
1970,1000,706.225
1971,1000,715.116
1972,1000,694.377
1973,1000,678.618
1974,1000,715.325
1975,1000,688.938
1976,1000,719.460
1977,1000,715.995
1978,1000,721.974
1979,1000,728.591
1980,1000,722.210
1981,1000,731.562
1982,1000,690.367
1983,1000,697.976
1984,1000,702.535
1985,1000,724.403
1986,1000,710.543
1987,1000,738.302
1988,1000,729.033
1989,1000,723.141
1990,1000,727.549
1991,1000,731.348
1992,1000,732.369
1993,1000,740.421
1994,1000,705.779
1995,1000,732.892
1996,1000,705.703
1997,1000,692.857
1998,1000,686.044
1999,1000,713.123
2000,1000,701.044
2001,0,666.116
